Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Nearest Station,Distance to Nearest Station in km
Annangrove,-33.6574838,150.9460077,Kashi Indian Restaurant,-33.65606695653621,150.93948669246106,Indian Restaurant,Vineyard Railway Station,6.692896724794935
Annangrove,-33.6574838,150.9460077,Cafe Rialto,-33.670706,150.956193,Pizza Place,Schofields Railway Station,8.493028073094033
Annangrove,-33.6574838,150.9460077,Cafe2U (Kellyville Netball Courts),-33.68342244489363,150.9349211935169,Café,Schofields Railway Station,6.116308364411296
Annangrove,-33.6574838,150.9460077,Annangrove Bar & Dining,-33.657654,150.931855,Café,Vineyard Railway Station,6.020846322201993
Annangrove,-33.6574838,150.9460077,The Bakehouse North Kellyville,-33.68588,150.952038,Bakery,Schofields Railway Station,7.525741625197467
Annangrove,-33.6574838,150.9460077,Gustoso,-33.68547,150.952421,Pizza Place,Schofields Railway Station,7.572354845250905
Annangrove,-33.6574838,150.9460077,Barlame Thai,-33.686073,150.952,Thai Restaurant,Schofields Railway Station,7.516526800288814
Annangrove,-33.6574838,150.9460077,The Chook,-33.685746,150.952195,Fried Chicken Joint,Schofields Railway Station,7.543790771072494
Annangrove,-33.6574838,150.9460077,Barlame,-33.68618,150.95189,Thai Restaurant,Schofields Railway Station,7.503515660465841
Annangrove,-33.6574838,150.9460077,vespers,-33.671365,150.956278,BBQ Joint,Schofields Railway Station,8.468087448114211
Arncliffe,-33.938235999999996,151.145508,Espresso Haus Co,-33.934842,151.145239,Café,Arncliffe Railway Station,0.3782111489966598
Arncliffe,-33.938235999999996,151.145508,Rocca,-33.92873075152198,151.15362385555892,Italian Restaurant,Wolli Creek Railway Station,0.04086484441996911
Arncliffe,-33.938235999999996,151.145508,Sushi Izu,-33.92878062538372,151.15358284603795,Sushi Restaurant,Wolli Creek Railway Station,0.04718728515915835
Arncliffe,-33.938235999999996,151.145508,"Meat, Greet & Sweet",-33.929771,151.153469,Mediterranean Restaurant,Wolli Creek Railway Station,0.14687712143339737
Arncliffe,-33.938235999999996,151.145508,Tea Talk 茶言茶語,-33.928953,151.153839,Bubble Tea Shop,Wolli Creek Railway Station,0.049824732576444965
Arncliffe,-33.938235999999996,151.145508,Summit Grill,-33.92876234685318,151.15358246307997,Burger Joint,Wolli Creek Railway Station,0.04600810117736693
Arncliffe,-33.938235999999996,151.145508,McDonald's,-33.957002312862876,151.13751284645767,Fast Food Restaurant,Rockdale Railway Station,0.40259262191551237
Arncliffe,-33.938235999999996,151.145508,IKEA Restaurant & Café,-33.92213965029686,151.16561794265655,Fast Food Restaurant,Tempe Railway Station,0.30158958148671544
Arncliffe,-33.938235999999996,151.145508,Bay Vista Gateau,-33.96126762198091,151.15610751311212,Dessert Shop,Rockdale Railway Station,1.6476798858221249
Arncliffe,-33.938235999999996,151.145508,Toby's Estate,-33.93712437581328,151.1659719179105,Coffee Shop,International Airport Railway Station,0.23653023355617286
Arncliffe,-33.938235999999996,151.145508,Abode at Brighton,-33.96046,151.15461,Thai Restaurant,Rockdale Railway Station,1.4835867013933162
Arncliffe,-33.938235999999996,151.145508,Paula's Cafe,-33.92874166130441,151.15360884693408,Coffee Shop,Wolli Creek Railway Station,0.04269375775628765
Arncliffe,-33.938235999999996,151.145508,Shanghai Fried Dumpling,-33.929090882105825,151.15376040817688,Dumpling Restaurant,Wolli Creek Railway Station,0.06662153619381037
Arncliffe,-33.938235999999996,151.145508,Warren & Holt,-33.91556,151.151133,Café,Marrickville Railway Station,0.2865564809021484
Arncliffe,-33.938235999999996,151.145508,VN Street Foods,-33.928906,151.153996,Vietnamese Restaurant,Wolli Creek Railway Station,0.042648488356073544
Arncliffe,-33.938235999999996,151.145508,Sir Braxton Chocolate Bar,-33.95092815895406,151.13982103028098,Café,Rockdale Railway Station,0.3740819098035678
Arncliffe,-33.938235999999996,151.145508,Philly Up,-33.92027,151.16754,Hot Dog Joint,Tempe Railway Station,0.5611296111481314
Arncliffe,-33.938235999999996,151.145508,Top Impression Bakery Cafe,-33.92892,151.15356,Bakery,Wolli Creek Railway Station,0.059319456107221724
Arncliffe,-33.938235999999996,151.145508,Gyradiko,-33.94503502476137,151.12835629537798,Greek Restaurant,Banksia Railway Station,1.1121261620265168
Arncliffe,-33.938235999999996,151.145508,Harry's Cafe de Wheels,-33.926027063692445,151.15938249623645,Food Truck,Tempe Railway Station,0.5152919517049669
Arndell Park,-33.79,150.8761111,Yummy Tummy,-33.790848600529195,150.88962543720854,Sandwich Place,Blacktown Railway Station,2.2775765743839225
Arndell Park,-33.79,150.8761111,Gloria Jean's Coffees,-33.78939,150.889575,Coffee Shop,Blacktown Railway Station,2.148865986251921
Arndell Park,-33.79,150.8761111,TheShed,-33.784867,150.853481,BBQ Joint,Rooty Hill Railway Station,2.111560197656202
Arndell Park,-33.79,150.8761111,Pasa Baba,-33.77209928855204,150.87643712574402,Fast Food Restaurant,Doonside Railway Station,2.0399376917896634
Arndell Park,-33.79,150.8761111,The Billabong Cafe,-33.76634603497089,150.88421252450556,Ice Cream Shop,Doonside Railway Station,1.9207258003924634
Arndell Park,-33.79,150.8761111,Mcdonalds Rooty Hill,-33.77242,150.85751,Fast Food Restaurant,Rooty Hill Railway Station,1.5603201521973973
Arndell Park,-33.79,150.8761111,Red Rooster,-33.80234098499323,150.88118512642723,Fast Food Restaurant,Blacktown Railway Station,3.773260211842254
Arndell Park,-33.79,150.8761111,New Wan Wah 新雲華,-33.784527,150.89966,Chinese Restaurant,Blacktown Railway Station,1.2276490734522731
Arndell Park,-33.79,150.8761111,The Old Boy,-33.776762,150.884166,Coffee Shop,Blacktown Railway Station,1.8242275628047748
Arndell Park,-33.79,150.8761111,Georges Takeaway,-33.76624368508368,150.88424092333327,Deli / Bodega,Doonside Railway Station,1.9152186443758539
Arndell Park,-33.79,150.8761111,DoiTung Thai,-33.772921181361355,150.87686308685232,Thai Restaurant,Doonside Railway Station,2.1393581603386114
Arndell Park,-33.79,150.8761111,Thai Spice Express,-33.789452,150.889349,Thai Restaurant,Blacktown Railway Station,2.1670120675925135
Arndell Park,-33.79,150.8761111,Octane Cafe,-33.80223833255504,150.87125185530394,Café,Blacktown Railway Station,4.337577251065282
Arndell Park,-33.79,150.8761111,McDonald's,-33.801629727060664,150.88726946468543,Fast Food Restaurant,Blacktown Railway Station,3.424885575130252
Arndell Park,-33.79,150.8761111,McDonald's,-33.80234400446531,150.88182183796323,Fast Food Restaurant,Blacktown Railway Station,3.7415366326404094
Arndell Park,-33.79,150.8761111,Oporto,-33.80165594797356,150.88761976331773,Fried Chicken Joint,Blacktown Railway Station,3.4133555898765935
Arndell Park,-33.79,150.8761111,Blacktown Chopsticks,-33.76733,150.88796,Chinese Restaurant,Blacktown Railway Station,1.6257360992646437
Arndell Park,-33.79,150.8761111,OAK Bar & Grill,-33.802328,150.869722,Bistro,Blacktown Railway Station,4.443317872100654
Arndell Park,-33.79,150.8761111,McDonald's,-33.79318579175482,150.89756955823236,Fast Food Restaurant,Blacktown Railway Station,2.2066678423946886
Artarmon,-33.808955,151.18530880000003,Salvage Specialty Coffee,-33.80895728341055,151.1835568673033,Café,Artarmon Railway Station,0.16186426963085956
Artarmon,-33.808955,151.18530880000003,Ramen Genki,-33.80807465545813,151.1849583333398,Ramen Restaurant,Artarmon Railway Station,0.10310644215761185
Artarmon,-33.808955,151.18530880000003,Everyday Canteen,-33.807897,151.185282,Café,Artarmon Railway Station,0.1176704536186067
Artarmon,-33.808955,151.18530880000003,Whisk Espresso,-33.82209418174402,151.19654945311177,Coffee Shop,St Leonards Railway Station,0.3923716101229214
Artarmon,-33.808955,151.18530880000003,Bavarian Bier Cafe,-33.792623345673135,151.17947575773943,German Restaurant,Chatswood Railway Station,0.3017163831764216
Artarmon,-33.808955,151.18530880000003,Birdwood,-33.813176,151.169973,Café,Artarmon Railway Station,1.4925825793638459
Artarmon,-33.808955,151.18530880000003,gram,-33.79725771373065,151.18111547896837,Café,Chatswood Railway Station,0.31641190736939684
Artarmon,-33.808955,151.18530880000003,Yayoi: Japanese Teishoku Restaurant,-33.79735299961621,151.18520105107712,Japanese Restaurant,Chatswood Railway Station,0.44447664160979405
Artarmon,-33.808955,151.18530880000003,Tea Journal,-33.797809194208384,151.18105699636536,Tea Room,Chatswood Railway Station,0.377533568370429
Artarmon,-33.808955,151.18530880000003,Saigon Rolls,-33.8223555046644,151.19488773526916,Vietnamese Restaurant,St Leonards Railway Station,0.23650171703693762
Artarmon,-33.808955,151.18530880000003,Starbucks,-33.79612251408982,151.18330408293164,Coffee Shop,Chatswood Railway Station,0.22637996151579193
Artarmon,-33.808955,151.18530880000003,Chatswood BBQ Kitchen,-33.7956050207716,151.18488112133943,Chinese Restaurant,Chatswood Railway Station,0.3061768089727856
Artarmon,-33.808955,151.18530880000003,KFC,-33.79731575943672,151.18398629718553,Fast Food Restaurant,Chatswood Railway Station,0.3716987560750771
Artarmon,-33.808955,151.18530880000003,Hawker Lane,-33.79602536611721,151.18390447168449,Food Court,Chatswood Railway Station,0.2556022230540514
Artarmon,-33.808955,151.18530880000003,Guzman Y Gomez,-33.824644919393194,151.20123243130013,Mexican Restaurant,St Leonards Railway Station,0.8533172723706269
Artarmon,-33.808955,151.18530880000003,Manpuku Chatswood,-33.79427485699891,151.18955911960367,Japanese Restaurant,Chatswood Railway Station,0.712088434605402
Artarmon,-33.808955,151.18530880000003,Khao Pla,-33.796495679067434,151.1833691534041,Thai Restaurant,Chatswood Railway Station,0.26414654765284923
Artarmon,-33.808955,151.18530880000003,The Steam Engine,-33.796704772759504,151.1812167548253,Coffee Shop,Chatswood Railway Station,0.25439448191801156
Artarmon,-33.808955,151.18530880000003,Pottery Green Bakers,-33.81391421369657,151.17004183817568,Bakery,Artarmon Railway Station,1.5144624139602239
Artarmon,-33.808955,151.18530880000003,Din Tai Fung (鼎泰豐),-33.797367842308866,151.18382663714718,Dumpling Restaurant,Chatswood Railway Station,0.36913183938596245
Ashbury,-33.9001107,151.11807240000002,McDonald's,-33.90483849765655,151.12821889630905,Fast Food Restaurant,Hurlstone Park Railway Station,0.5750738433859663
Ashbury,-33.9001107,151.11807240000002,Goodbye Horses,-33.891864913343454,151.13833185319882,Coffee Shop,Summer Hill Railway Station,0.21699937553836895
Ashbury,-33.9001107,151.11807240000002,Andiamo,-33.891487,151.13802,Italian Restaurant,Summer Hill Railway Station,0.23713237037494495
Ashbury,-33.9001107,151.11807240000002,Machi Machi,-33.87795,151.103413,Dessert Shop,Burwood Railway Station,0.082819664691713
Ashbury,-33.9001107,151.11807240000002,Charcoal Chicks,-33.8837120492162,151.11439229241682,BBQ Joint,Croydon Railway Station,0.6682798382521548
Ashbury,-33.9001107,151.11807240000002,Paisley Lane,-33.88355,151.11415,Café,Croydon Railway Station,0.6549048658536795
Ashbury,-33.9001107,151.11807240000002,Leaf Cafe & Co,-33.922662,151.102104,Café,Campsie Railway Station,0.9255499042794447
Ashbury,-33.9001107,151.11807240000002,Sea Bay Handmade Noodle Restaurant,-33.87940574243658,151.1033219475896,Noodle House,Burwood Railway Station,0.12332481752442839
Ashbury,-33.9001107,151.11807240000002,Albee's Kitchen,-33.91385446710632,151.10407978475345,Malay Restaurant,Campsie Railway Station,0.09965588562290727
Ashbury,-33.9001107,151.11807240000002,Goblin,-33.890074286911876,151.139305549881,Café,Summer Hill Railway Station,0.43217764436190687
Ashbury,-33.9001107,151.11807240000002,Campos,-33.9042671741036,151.1433950314306,Coffee Shop,Dulwich Hill Railway Station,0.44309712124733086
Ashbury,-33.9001107,151.11807240000002,Exotic Indian Curries,-33.891924,151.13859,Indian Restaurant,Summer Hill Railway Station,0.22777395860187838
Ashbury,-33.9001107,151.11807240000002,Yummy King BBQ Restaurant,-33.909008,151.103239,Chinese Restaurant,Campsie Railway Station,0.5983899233021835
Ashbury,-33.9001107,151.11807240000002,Gong Cha,-33.91285,151.10419,Bubble Tea Shop,Campsie Railway Station,0.19345174397095685
Ashbury,-33.9001107,151.11807240000002,Bacdoosan BBQ Restaurant,-33.90923,151.103793,BBQ Joint,Campsie Railway Station,0.5761886046300305
Ashbury,-33.9001107,151.11807240000002,Canterbury Kebab,-33.913882744010195,151.1152873220673,Fast Food Restaurant,Canterbury Railway Station,0.1858801170408133
Ashbury,-33.9001107,151.11807240000002,Sideways Deli Café,-33.900954439966455,151.13624870242725,Café,Dulwich Hill Railway Station,0.45871570044792215
Ashbury,-33.9001107,151.11807240000002,Alevri,-33.91209,151.14027,Bakery,Dulwich Hill Railway Station,0.8484891844324635
Ashbury,-33.9001107,151.11807240000002,Burwood Chinatown,-33.87778,151.1032,Food Court,Burwood Railway Station,0.11009275381719154
Ashbury,-33.9001107,151.11807240000002,New Shanghai 新上海,-33.88816,151.1245,Shanghai Restaurant,Ashfield Railway Station,0.3061965152073715
Ashcroft,-33.915,150.9011111,McDonald's,-33.9177455041405,150.9122598567936,Fast Food Restaurant,Liverpool Railway Station,1.2579098771379391
Ashcroft,-33.915,150.9011111,Shepard’s Lane Cafe & Dessert Bar,-33.9316,150.923298,Café,Liverpool Railway Station,1.3273131001051657
Ashcroft,-33.915,150.9011111,The Moose Man Kebab,-33.8932146750849,150.89249384807837,Food Truck,Cabramatta Railway Station,3.9138513282653875
Ashcroft,-33.915,150.9011111,McDonald's,-33.93093443297759,150.91796215682018,Fast Food Restaurant,Liverpool Railway Station,1.4249204661511752
Ashcroft,-33.915,150.9011111,Donut King,-33.919149,150.92376,Donut Shop,Liverpool Railway Station,0.1907607357735999
Ashcroft,-33.915,150.9011111,RASHAYS,-33.92629893562269,150.92093543462707,Australian Restaurant,Liverpool Railway Station,0.8415542037089342
Ashcroft,-33.915,150.9011111,Sofra Pide&Kebap,-33.922912,150.923627,Restaurant,Liverpool Railway Station,0.3911519393947916
Ashcroft,-33.915,150.9011111,Fiusion Pizza,-33.935402,150.90611,Pizza Place,Casula Railway Station,2.1205097086707503
Ashcroft,-33.915,150.9011111,KFC,-33.89415932831221,150.89115742438784,Fast Food Restaurant,Cabramatta Railway Station,4.022487449895933
Ashcroft,-33.915,150.9011111,Jasmins,-33.92633,150.92048,Food Court,Liverpool Railway Station,0.8669495152530908
Ashcroft,-33.915,150.9011111,The Cake Merchant,-33.89348,150.89139,Dessert Shop,Cabramatta Railway Station,4.01061385236987
Ashcroft,-33.915,150.9011111,2 Foodies,-33.903297,150.896673,Noodle House,Liverpool Railway Station,3.2454626146485537
Ashcroft,-33.915,150.9011111,Boost Juice,-33.90819,150.92186,Juice Bar,Liverpool Railway Station,1.3404548689171114
Ashcroft,-33.915,150.9011111,Subway,-33.927055,150.89629,Sandwich Place,Casula Railway Station,2.800026301363885
Ashcroft,-33.915,150.9011111,The Spot Chocolate Bar,-33.925554,150.922249,Dessert Shop,Liverpool Railway Station,0.7105219425583084
Ashcroft,-33.915,150.9011111,The Shed,-33.92120688038969,150.92905521024105,Café,Liverpool Railway Station,0.34892435468339356
Ashcroft,-33.915,150.9011111,Gemelle Ristorante Italiano,-33.92505,150.9204,Italian Restaurant,Liverpool Railway Station,0.7570194909598099
Ashcroft,-33.915,150.9011111,McDonald's,-33.92808670547538,150.8886611868701,Fast Food Restaurant,Casula Railway Station,2.7522845698580145
Ashcroft,-33.915,150.9011111,Oliver Brown,-33.918745783333,150.9242840797593,Café,Liverpool Railway Station,0.17471378327921722
Ashcroft,-33.915,150.9011111,The Shed Cafe,-33.919453,150.92502,Café,Liverpool Railway Station,0.07211278735011362
Ashfield,-33.889478100000005,151.1274125,New Shanghai 新上海,-33.88816,151.1245,Shanghai Restaurant,Ashfield Railway Station,0.3061965152073715
Ashfield,-33.889478100000005,151.1274125,Lab The Bakery Cafe,-33.87241434069018,151.09439101459236,Bakery,Burwood Railway Station,1.117676219733338
Ashfield,-33.889478100000005,151.1274125,Machi Machi,-33.87795,151.103413,Dessert Shop,Burwood Railway Station,0.082819664691713
Ashfield,-33.889478100000005,151.1274125,Appetite,-33.868194,151.129534,Café,Croydon Railway Station,1.6680401630391708
Ashfield,-33.889478100000005,151.1274125,Paisley Lane,-33.88355,151.11415,Café,Croydon Railway Station,0.6549048658536795
Ashfield,-33.889478100000005,151.1274125,Goodbye Horses,-33.891864913343454,151.13833185319882,Coffee Shop,Summer Hill Railway Station,0.21699937553836895
Ashfield,-33.889478100000005,151.1274125,Charcoal Chicks,-33.8837120492162,151.11439229241682,BBQ Joint,Croydon Railway Station,0.6682798382521548
Ashfield,-33.889478100000005,151.1274125,Starbucks,-33.874287,151.10449,Coffee Shop,Burwood Railway Station,0.4674945090369505
Ashfield,-33.889478100000005,151.1274125,The Mandoo,-33.87298986041769,151.09428016560526,Korean Restaurant,Burwood Railway Station,1.0887538915934214
Ashfield,-33.889478100000005,151.1274125,The Carpenter,-33.886833,151.14915,Café,Lewisham Railway Station,0.7401789328736654
