Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hurstville Grove,-33.9775526,151.09295790000002,The Italian Job Cafe,-33.97247,151.0943,Italian Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Golden Sands Restaurant,-33.96757319999051,151.1073328140971,Cantonese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Lilong by Taste of Shanghai 里弄,-33.965866,151.105495,Chinese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Starbucks,-33.96598,151.10582,Coffee Shop
Hurstville Grove,-33.9775526,151.09295790000002,Common Ground Cafe and kitchen,-33.96652778596613,151.10366552563642,Café
Hurstville Grove,-33.9775526,151.09295790000002,Bakers Delight,-33.98121941219449,151.08123465215257,Bakery
Hurstville Grove,-33.9775526,151.09295790000002,Fun House Ma La Tang 小欢喜麻辣烫,-33.967121056676746,151.10284566879272,Chinese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Cheatday,-33.968647,151.060659,Café
Hurstville Grove,-33.9775526,151.09295790000002,18 Gram Espresso Coffee Project,-33.96687087190178,151.10233144014038,Café
Hurstville Grove,-33.9775526,151.09295790000002,Red Rooster,-33.978570843870784,151.12237644987536,Fast Food Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Filter Cafe,-33.970974,151.08012,Café
Hurstville Grove,-33.9775526,151.09295790000002,Hong Kong Delight,-33.96762732638181,151.10278959525013,Chinese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,New York Patisserie,-33.969531074499415,151.07930666708893,Cupcake Shop
Hurstville Grove,-33.9775526,151.09295790000002,Seoul Dining Korean BBQ,-33.967222,151.103625,Korean Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,KFC,-33.96414524973308,151.1118795396499,Fast Food Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Sunny Harbour Seafood,-33.96590262238162,151.1024177253732,Chinese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Canton Noodle House,-33.96714448419305,151.10518388273002,Chinese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Manmaruya,-33.9678416608465,151.10243499185384,Japanese Restaurant
Hurstville Grove,-33.9775526,151.09295790000002,Mortdale RSL,-33.9718625515171,151.07820513863203,Event Space
Hurstville Grove,-33.9775526,151.09295790000002,85°C Bakery Café,-33.9675095715435,151.10406253032414,Bakery
Illawong,-33.9973348,151.0429726,Espressa wood roasted coffee,-33.99701065006451,151.04225732988994,Café
Illawong,-33.9973348,151.0429726,Gumbuya,-33.997932,151.0434,Restaurant
Illawong,-33.9973348,151.0429726,salt and light tea room and cafe,-34.015577,151.064993,Café
Illawong,-33.9973348,151.0429726,Como Waterfront Cafe,-33.996932148777994,151.06975241312725,Café
Illawong,-33.9973348,151.0429726,Riverside Cafe,-34.020723964749216,151.04844035998786,Burger Joint
Illawong,-33.9973348,151.0429726,Revolution @ Como,-34.005453,151.062323,Café
Illawong,-33.9973348,151.0429726,Stacys Alfords Point,-33.994343,151.025356,Burger Joint
Illawong,-33.9973348,151.0429726,Charcoal Grilled Chicken - Menai Metro,-34.012732,151.017644,Fish & Chips Shop
Illawong,-33.9973348,151.0429726,Coffee Station,-34.01577222791636,151.06477099881488,Café
Illawong,-33.9973348,151.0429726,Flying Swallow,-34.009105,151.056154,Café
Illawong,-33.9973348,151.0429726,Lugarno Cafe Carwash,-33.97791,151.04687,Car Wash
Illawong,-33.9973348,151.0429726,Bua Thai,-34.012531679637235,151.01779663034222,Thai Restaurant
Illawong,-33.9973348,151.0429726,Jannali Chinese,-34.015803,151.065629,Chinese Restaurant
Illawong,-33.9973348,151.0429726,Thai Rim Nam,-33.997442,151.069047,Thai Restaurant
Illawong,-33.9973348,151.0429726,Lugarno Gourmet Deli Cafe,-33.97571363979278,151.0477024142969,Deli / Bodega
Illawong,-33.9973348,151.0429726,Lugarno Pizzeria,-33.97508,151.0475,Pizza Place
Illawong,-33.9973348,151.0429726,Rocksalt Tapas & Wine Bar,-34.01216,151.017093,Restaurant
Illawong,-33.9973348,151.0429726,Thai Max Restaurant,-34.020295,151.034232,Thai Restaurant
Illawong,-33.9973348,151.0429726,Grissini Ristorante,-34.012425,151.017783,Italian Restaurant
Ingleburn,-33.9983333,150.8511111,Java Lava,-34.0043516779221,150.84094458412366,Café
Ingleburn,-33.9983333,150.8511111,Casella's,-33.99827575683594,150.86647033691406,Italian Restaurant
Ingleburn,-33.9983333,150.8511111,Macquarie Fields Bakery,-33.9902,150.883066,Bakery
Ingleburn,-33.9983333,150.8511111,Allan's Noodles,-33.99904235033797,150.8668675155688,Noodle House
Ingleburn,-33.9983333,150.8511111,Kitty's Cafe,-33.999051,150.866905,Café
Ingleburn,-33.9983333,150.8511111,KFC,-33.99607625990323,150.86737295757945,Fast Food Restaurant
Ingleburn,-33.9983333,150.8511111,Bean N Bite Cafe,-33.997383,150.8662,Café
Ingleburn,-33.9983333,150.8511111,Suzie Dukes,-33.996704,150.8664,Burger Joint
Ingleburn,-33.9983333,150.8511111,The Munoosh Shop,-33.990317303958655,150.88286642617624,Middle Eastern Restaurant
Ingleburn,-33.9983333,150.8511111,DJ restaurant,-33.99890132635361,150.8667880079906,Vietnamese Restaurant
Ingleburn,-33.9983333,150.8511111,Chow Pine Chinese Restaurant,-33.998543502626056,150.86690159025798,Chinese Restaurant
Ingleburn,-33.9983333,150.8511111,BP,-33.98843526,150.85938798,Gas Station
Ingleburn,-33.9983333,150.8511111,Pinoy Grill N Chill,-33.997955,150.86461,Restaurant
Ingleburn,-33.9983333,150.8511111,Hungry Jacks,-33.988182,150.85902,Fast Food Restaurant
Ingleburn,-33.9983333,150.8511111,BP,-33.982311,150.846665,Gas Station
Ingleburn,-33.9983333,150.8511111,Teo's On Oxford,-33.99862321284762,150.8660387992859,Café
Ingleburn,-33.9983333,150.8511111,Gloria Jean's Coffees,-33.997753,150.86519,Coffee Shop
Ingleside,-33.68825579999999,151.2525009,Thai @ Terrey Hills,-33.67859400225588,151.23068164583105,Thai Restaurant
Ingleside,-33.68825579999999,151.2525009,JC's Pizza,-33.6958910922273,151.27994047334906,Pizza Place
Ingleside,-33.68825579999999,151.2525009,Joseph-Henri's Bakery And Coffee House,-33.682961,151.227976,Bakery
Ingleside,-33.68825579999999,151.2525009,P'Neenies Cafe,-33.68266369892001,151.2279483373129,Café
Ingleside,-33.68825579999999,151.2525009,Cavallino,-33.6827450250566,151.23012663146375,Italian Restaurant
Ingleside,-33.68825579999999,151.2525009,Tastebuds,-33.689485741705624,151.22411664220124,Café
Ingleside,-33.68825579999999,151.2525009,Frenchies,-33.69543,151.27968,French Restaurant
Ingleside,-33.68825579999999,151.2525009,Elanora Heights Bakery,-33.70079229161746,151.28008282902374,Bakery
Ingleside,-33.68825579999999,151.2525009,Conrads Piggins,-33.695277,151.279997,Café
Ingleside,-33.68825579999999,151.2525009,Elanora Chicken and Salads,-33.69543,151.27968,Fast Food Restaurant
Ingleside,-33.68825579999999,151.2525009,Terrey Hills Take Away,-33.6828448924243,151.2277615070343,Fast Food Restaurant
Ingleside,-33.68825579999999,151.2525009,Kaiser Stubn,-33.683019773677806,151.2307727253008,German Restaurant
Ingleside,-33.68825579999999,151.2525009,Stonehenge Pizza,-33.682677,151.228008,Pizza Place
Ingleside,-33.68825579999999,151.2525009,Piemonte,-33.68912,151.22375,Café
Ingleside,-33.68825579999999,151.2525009,Kobito Japanese,-33.68262972186358,151.2283534446146,Japanese Restaurant
Ingleside,-33.68825579999999,151.2525009,Thai At Terrey Hills,-33.683165798836306,151.23081826505526,Restaurant
Ingleside,-33.68825579999999,151.2525009,elanora chinese restaurant,-33.69644546508789,151.27996826171875,Chinese Restaurant
Ingleside,-33.68825579999999,151.2525009,Chriselle's Gourmet Eatery,-33.682512,151.227888,Coffee Shop
Ingleside,-33.68825579999999,151.2525009,Terrey Hills Chinese Restaurant,-33.68266697069319,151.22842175321082,Chinese Restaurant
Ingleside,-33.68825579999999,151.2525009,Espresso sandwich cafe,-33.68285040493616,151.2279037470897,Café
Jamisontown,-33.767976899999994,150.674815,Guzman Y Gomez,-33.7647694,150.6817709,Mexican Restaurant
Jamisontown,-33.767976899999994,150.674815,T2,-33.751521425070855,150.69466321697496,Tea Room
Jamisontown,-33.767976899999994,150.674815,Coffee Guru,-33.77414964911244,150.69659605699943,Coffee Shop
Jamisontown,-33.767976899999994,150.674815,Platform T8,-33.749354,150.696889,Café
Jamisontown,-33.767976899999994,150.674815,High Street Social,-33.752583,150.692975,Burger Joint
Jamisontown,-33.767976899999994,150.674815,Percy Plunkett,-33.757078,150.69163,Café
Jamisontown,-33.767976899999994,150.674815,Michel's Patisserie,-33.751004,150.695497,Dessert Shop
Jamisontown,-33.767976899999994,150.674815,Gloria Jean's Coffees,-33.750917,150.694815,Coffee Shop
Jamisontown,-33.767976899999994,150.674815,O'Donoghues Irish Pub,-33.74662734470889,150.67358493804932,Irish Pub
Jamisontown,-33.767976899999994,150.674815,Chocolateria San Churro,-33.751289617913926,150.69419626918375,Dessert Shop
Jamisontown,-33.767976899999994,150.674815,Grill'd,-33.751612759174705,150.6940314898405,Burger Joint
Jamisontown,-33.767976899999994,150.674815,Starbucks,-33.751824,150.694136,Coffee Shop
Jamisontown,-33.767976899999994,150.674815,El Jannah,-33.75262,150.69456,Lebanese Restaurant
Jamisontown,-33.767976899999994,150.674815,Goji Restaurant,-33.764531,150.662323,Asian Restaurant
Jamisontown,-33.767976899999994,150.674815,noodle paradise,-33.77417029453862,150.6965453504225,Asian Restaurant
Jamisontown,-33.767976899999994,150.674815,Lone Star Nepean River,-33.764568,150.662317,Steakhouse
Jamisontown,-33.767976899999994,150.674815,McDonald's,-33.78980482222063,150.6689660130183,Fast Food Restaurant
Jamisontown,-33.767976899999994,150.674815,Coffee Club,-33.76429884961803,150.66307329094332,Coffee Shop
Jamisontown,-33.767976899999994,150.674815,McDonald's,-33.75921151015344,150.68436429563786,Fast Food Restaurant
Jamisontown,-33.767976899999994,150.674815,Outback Steakhouse,-33.76010261416599,150.68324593134895,Steakhouse
Jannali ,-34.016315899999995,151.0658096,Vickers Bakery,-34.01631323692697,151.0660130203164,Bakery
Jannali ,-34.016315899999995,151.0658096,Sweet Mayhem,-34.03409,151.0578,Bakery
Jannali ,-34.016315899999995,151.0658096,Mr. India,-34.03196,151.05792,Indian Restaurant
Jannali ,-34.016315899999995,151.0658096,The Portuguese Bakery,-34.03368,151.08568,Bakery
Jannali ,-34.016315899999995,151.0658096,Salt and Pepper Cafe Lounge,-34.03156,151.05854,Café
Jannali ,-34.016315899999995,151.0658096,Mike's Grill at The Royal Hotel,-34.03187594568667,151.0561230018883,Gastropub
Jannali ,-34.016315899999995,151.0658096,Eliette,-34.03125,151.05875,Café
Jannali ,-34.016315899999995,151.0658096,Thai Riffic,-34.033498,151.072131,Thai Restaurant
Jannali ,-34.016315899999995,151.0658096,Bourke Street Bakery,-34.02553510755325,151.0767178750969,Bakery
Jannali ,-34.016315899999995,151.0658096,Grill’d,-34.033677,151.072664,Burger Joint
Jannali ,-34.016315899999995,151.0658096,Umaya,-34.03362,151.0725,Japanese Restaurant
Jannali ,-34.016315899999995,151.0658096,Revolution @ Como,-34.005453,151.062323,Café
Jannali ,-34.016315899999995,151.0658096,Flying Swallow,-34.009105,151.056154,Café
Jannali ,-34.016315899999995,151.0658096,Guzman y Gomez,-34.03311766835447,151.0728815975533,Mexican Restaurant
Jannali ,-34.016315899999995,151.0658096,Sushi Train,-34.03371522121066,151.0576165286751,Sushi Restaurant
Jannali ,-34.016315899999995,151.0658096,Tradies,-34.03255817615271,151.09132947461862,Pub
Jannali ,-34.016315899999995,151.0658096,McDonald's,-34.031836680791635,151.0736045334422,Fast Food Restaurant
Jannali ,-34.016315899999995,151.0658096,Hazelhurst Regional Gallery & Arts Centre,-34.033024022381674,151.08239929781334,Art Gallery
Jannali ,-34.016315899999995,151.0658096,Gloria Jean's Coffees,-34.031491,151.058103,Coffee Shop
Jannali ,-34.016315899999995,151.0658096,Boyles Sutherland Hotel,-34.03255821149112,151.0572960685867,Pub
Jordan Springs,-33.725021500000004,150.7271271,Thai Cuisine,-33.72693074613421,150.725624486804,Thai Restaurant
Jordan Springs,-33.725021500000004,150.7271271,King of Kebabs,-33.72697,150.725948,Eastern European Restaurant
Jordan Springs,-33.725021500000004,150.7271271,Leaf Cafe & Co,-33.719544,150.709396,Café
Jordan Springs,-33.725021500000004,150.7271271,KFC,-33.746636313948,150.74236941362497,Fast Food Restaurant
Jordan Springs,-33.725021500000004,150.7271271,Cafe Fred Penrith,-33.72415079460443,150.72394677622034,Café
Jordan Springs,-33.725021500000004,150.7271271,Golden Inn,-33.74414717064278,150.70681887269342,Chinese Restaurant
Jordan Springs,-33.725021500000004,150.7271271,Cam Inn Chinese Restaurant,-33.731300354003906,150.71896362304688,Chinese Restaurant
Jordan Springs,-33.725021500000004,150.7271271,Pizza Hut,-33.740298888160886,150.71755265690513,Pizza Place
Jordan Springs,-33.725021500000004,150.7271271,Cambridge Park Bakehouse,-33.7475587606347,150.7216432729014,Bakery
Jordan Springs,-33.725021500000004,150.7271271,Fish N Chips,-33.743212,150.713242,BBQ Joint
Jordan Springs,-33.725021500000004,150.7271271,The Chicken Run,-33.72021,150.71077,Fried Chicken Joint
Jordan Springs,-33.725021500000004,150.7271271,Cambridge Park Bakehouse,-33.74776024213746,150.72187964294966,Bakery
Jordan Springs,-33.725021500000004,150.7271271,THAI LA - ONG,-33.74636685720046,150.73970347031062,Thai Restaurant
Jordan Springs,-33.725021500000004,150.7271271,HCafe,-33.727344069602594,150.7252403848982,Café
Jordan Springs,-33.725021500000004,150.7271271,Bakery Kingswood Park,-33.74316893897669,150.71316714265595,Bakery
Jordan Springs,-33.725021500000004,150.7271271,Subway,-33.727111,150.724762,Sandwich Place
Jordan Springs,-33.725021500000004,150.7271271,Domino's Pizza,-33.74781,150.72086,Pizza Place
Jordan Springs,-33.725021500000004,150.7271271,McDonald's,-33.74020285478353,150.71728520478618,Fast Food Restaurant
Jordan Springs,-33.725021500000004,150.7271271,Cambridge Park Take-away,-33.74593008684385,150.72690847589075,Burger Joint
Kangaroo Point,-34.002072999999996,151.0967132,McDonald's,-34.008974837568275,151.10363502896334,Fast Food Restaurant
Kangaroo Point,-34.002072999999996,151.0967132,St. George Motor Boat Club,-33.999980508648946,151.12308076131376,Harbor / Marina
Kangaroo Point,-34.002072999999996,151.0967132,Hungry Jack's,-34.02230523867821,151.10638033067707,Fast Food Restaurant
Kangaroo Point,-34.002072999999996,151.0967132,Tradies,-34.03255817615271,151.09132947461862,Pub
Kangaroo Point,-34.002072999999996,151.0967132,McDonald's,-33.97584037328286,151.10299718334244,Fast Food Restaurant
Kangaroo Point,-34.002072999999996,151.0967132,Como Waterfront Cafe,-33.996932148777994,151.06975241312725,Café
Kangaroo Point,-34.002072999999996,151.0967132,Bakers Delight,-33.98121941219449,151.08123465215257,Bakery
Kangaroo Point,-34.002072999999996,151.0967132,Bud Cafe,-34.019671,151.120461,Café
Kangaroo Point,-34.002072999999996,151.0967132,Box Village Bakery,-34.020973,151.098193,Bakery
Kangaroo Point,-34.002072999999996,151.0967132,Hummingbird Lane Patisserie,-33.98104,151.08121,Bakery
Kangaroo Point,-34.002072999999996,151.0967132,Pavement Cafe,-34.009423,151.104123,Café
Kangaroo Point,-34.002072999999996,151.0967132,The Crest Hotel,-34.0088315326803,151.10472598348628,Pub
Kangaroo Point,-34.002072999999996,151.0967132,The Italian Job Cafe,-33.97247,151.0943,Italian Restaurant
Kangaroo Point,-34.002072999999996,151.0967132,Elate Gyros Souvlaki Bar,-34.007130061561874,151.11149579286575,Greek Restaurant
Kangaroo Point,-34.002072999999996,151.0967132,The Hungary Spoon,-33.98462,151.08246,Café
Kangaroo Point,-34.002072999999996,151.0967132,Oyster Bay Bakery Cafe,-34.006525,151.081398,Bakery
Kangaroo Point,-34.002072999999996,151.0967132,Muffin Break,-34.01050534537883,151.10357174962925,Cupcake Shop
Kangaroo Point,-34.002072999999996,151.0967132,The Ugly Cook,-34.02301,151.10883,Café
Kangaroo Point,-34.002072999999996,151.0967132,Postcard From Napoli,-33.980163,151.074215,Italian Restaurant
Kangaroo Point,-34.002072999999996,151.0967132,Paul's Famous Hamburgers,-34.00669193392323,151.1120381699522,Burger Joint
Kareela,-34.015755299999995,151.0812662,Bourke Street Bakery,-34.02553510755325,151.0767178750969,Bakery
Kareela,-34.015755299999995,151.0812662,McDonald's,-34.008974837568275,151.10363502896334,Fast Food Restaurant
Kareela,-34.015755299999995,151.0812662,The Grocery Store,-34.035235,151.1024,Grocery Store
Kareela,-34.015755299999995,151.0812662,Espresso Warriors,-34.03412666107703,151.0996955848934,Café
Kareela,-34.015755299999995,151.0812662,Bakers Delight,-34.035255,151.102441,Bakery
Kareela,-34.015755299999995,151.0812662,Muffin Break,-34.03544839572387,151.10252380371094,Coffee Shop
Kareela,-34.015755299999995,151.0812662,mumbai express,-34.035101,151.102272,Indian Restaurant
Kareela,-34.015755299999995,151.0812662,McDonald's,-34.031836680791635,151.0736045334422,Fast Food Restaurant
Kareela,-34.015755299999995,151.0812662,Oliver Brown,-34.0344359088801,151.10031255170585,Coffee Shop
Kareela,-34.015755299999995,151.0812662,Thai Riffic,-34.033498,151.072131,Thai Restaurant
Kareela,-34.015755299999995,151.0812662,Box Village Bakery,-34.020973,151.098193,Bakery
Kareela,-34.015755299999995,151.0812662,Deli Fresco,-34.035300014997155,151.10222081191728,Deli / Bodega
Kareela,-34.015755299999995,151.0812662,Sushiya,-34.03495,151.10283,Sushi Restaurant
Kareela,-34.015755299999995,151.0812662,KFC,-34.033920945820036,151.0989427145142,Fast Food Restaurant
Kareela,-34.015755299999995,151.0812662,Kennys Kebab,-34.03522312187576,151.1022549388588,Middle Eastern Restaurant
Kareela,-34.015755299999995,151.0812662,Umaya,-34.03362,151.0725,Japanese Restaurant
Kareela,-34.015755299999995,151.0812662,The Crest Hotel,-34.0088315326803,151.10472598348628,Pub
Kareela,-34.015755299999995,151.0812662,Revolution @ Como,-34.005453,151.062323,Café
Kareela,-34.015755299999995,151.0812662,Vickers Bakery,-34.01631323692697,151.0660130203164,Bakery
Kareela,-34.015755299999995,151.0812662,Muffin Break,-34.01050534537883,151.10357174962925,Cupcake Shop
Kearns,-34.0233333,150.8011111,Kings Charcoal Chickens,-34.022701824149394,150.8044525745284,BBQ Joint
Kearns,-34.0233333,150.8011111,McDonald's,-34.03547270939604,150.82109716037385,Fast Food Restaurant
Kearns,-34.0233333,150.8011111,Michel's Patisserie,-34.03547778885944,150.8210963823239,Café
Kearns,-34.0233333,150.8011111,Burgers By Josh Campbelltown,-34.025787,150.81992,Burger Joint
Kearns,-34.0233333,150.8011111,Espresso Warriors,-34.026637,150.777671,Café
Kearns,-34.0233333,150.8011111,Jamaica Blue,-34.043369,150.797484,Coffee Shop
Kearns,-34.0233333,150.8011111,Spurs,-34.022244670791544,150.83174627992528,Steakhouse
Kearns,-34.0233333,150.8011111,Fibonacci Coffee,-34.032673,150.816551,Coffee Shop
Kearns,-34.0233333,150.8011111,Domino's Pizza,-34.032299,150.816706,Pizza Place
Kearns,-34.0233333,150.8011111,Village Thai,-34.026457,150.777945,Thai Restaurant
Kearns,-34.0233333,150.8011111,Gold Star,-34.03216395812781,150.81646,Chinese Restaurant
Kearns,-34.0233333,150.8011111,Kearns Kitcheb Chinese Restaurant,-34.023597,150.805518,Chinese Restaurant
Kearns,-34.0233333,150.8011111,Subway,-34.032057639550004,150.81648320490444,Sandwich Place
Kearns,-34.0233333,150.8011111,Green Bamboo Vietnamese Restaurant,-34.03043,150.806818,Vietnamese Restaurant
Kearns,-34.0233333,150.8011111,Mandarin Court,-34.02166,150.83249,Chinese Restaurant
Kearns,-34.0233333,150.8011111,Sopranos Charcoal Chicken,-34.025423,150.819767,BBQ Joint
Kearns,-34.0233333,150.8011111,Golden Wok,-34.022546,150.804324,Asian Restaurant
Kearns,-34.0233333,150.8011111,Raby Friendly Grocer,-34.025766743337826,150.82015835263044,Deli / Bodega
Kearns,-34.0233333,150.8011111,Food Technology,-34.014828,150.816975,Burger Joint
Kearns,-34.0233333,150.8011111,Raby Chinese,-34.025357,150.8196,Chinese Restaurant
Kellyville Ridge,-33.7025,150.9186111,The Borrowed Table,-33.70016,150.92813,Café
Kellyville Ridge,-33.7025,150.9186111,Leaf Cafe & Co,-33.69013244435169,150.9268892288965,Café
Kellyville Ridge,-33.7025,150.9186111,McDonald's,-33.684688633558466,150.91813882185068,Fast Food Restaurant
Kellyville Ridge,-33.7025,150.9186111,Grill'd,-33.69040191603986,150.92615681522673,Burger Joint
Kellyville Ridge,-33.7025,150.9186111,McDonald's,-33.69990481560189,150.92826561121768,Fast Food Restaurant
Kellyville Ridge,-33.7025,150.9186111,Sushi Musa,-33.690987,150.92467,Sushi Restaurant
Kellyville Ridge,-33.7025,150.9186111,Seafood Wizard,-33.72665970653197,150.90457677841187,Fast Food Restaurant
Kellyville Ridge,-33.7025,150.9186111,The Second Home Cafe,-33.682377,150.916495,Café
Kellyville Ridge,-33.7025,150.9186111,The Bavarian,-33.691406,150.9252,German Restaurant
Kellyville Ridge,-33.7025,150.9186111,Jimmy's Gourmet Pizza,-33.68325,150.91708,Pizza Place
Kellyville Ridge,-33.7025,150.9186111,18 Grams,-33.718709,150.919615,Café
Kellyville Ridge,-33.7025,150.9186111,Seoul Street Food,-33.69070981986841,150.9270966053009,Korean Restaurant
Kellyville Ridge,-33.7025,150.9186111,Osso,-33.691563,150.92484,Australian Restaurant
Kellyville Ridge,-33.7025,150.9186111,Three Beans Cafe Rouse Hill,-33.690086,150.92522,Café
Kellyville Ridge,-33.7025,150.9186111,Food Terrace,-33.690858632859765,150.92714780085885,Food Court
Kellyville Ridge,-33.7025,150.9186111,Coco Cubano,-33.690269710486255,150.92596452938423,Café
Kellyville Ridge,-33.7025,150.9186111,Griddle,-33.69132326722317,150.92445366973936,Restaurant
Kellyville Ridge,-33.7025,150.9186111,Rouse Hill Town Centre,-33.690479455507365,150.92592476844288,Shopping Mall
Kellyville Ridge,-33.7025,150.9186111,The Coffee Club,-33.690386444523305,150.92595168803234,Café
Kellyville Ridge,-33.7025,150.9186111,Oliver Brown,-33.69142870452042,150.9253350499259,Chocolate Shop
Kemps Creek,-33.8721433,150.7938975,BP,-33.88004,150.79178,Gas Station
Kemps Creek,-33.8721433,150.7938975,Best Sydney Meat Market,-33.850071,150.787267,Food
Kensington,-33.9117191,151.2195058,Bowan Island Bakery,-33.9056972028633,151.2127097703394,Bakery
Kensington,-33.9117191,151.2195058,Coffee Nook On Swanson,-33.900275,151.189417,Coffee Shop
Kensington,-33.9117191,151.2195058,Cuckoo Callay,-33.88613556141167,151.21376867253363,Café
Kensington,-33.9117191,151.2195058,Sugarbaby Cafe,-33.92293072788345,151.18723031214876,Café
Kensington,-33.9117191,151.2195058,McDonald's,-33.91966502452428,151.2272219038569,Fast Food Restaurant
Kensington,-33.9117191,151.2195058,Cafe Kentaro,-33.89063560521684,151.21480628216042,Café
Kensington,-33.9117191,151.2195058,Royal Randwick Shopping Centre,-33.91523775675091,151.24108022247822,Shopping Mall
Kensington,-33.9117191,151.2195058,The Taphouse,-33.884607703474515,151.21808707846898,Pub
Kensington,-33.9117191,151.2195058,Reuben Hills Coffee Roastery & Café,-33.882866431534566,151.2110135773223,Café
Kensington,-33.9117191,151.2195058,Artificer Specialty Coffee Bar & Roastery,-33.88708868718541,151.21533119031227,Coffee Shop
Kensington,-33.9117191,151.2195058,The Grounds of Alexandria,-33.91077412580883,151.194405534518,Café
Kensington,-33.9117191,151.2195058,Little Evie,-33.89274759856608,151.2142914533615,Café
Kensington,-33.9117191,151.2195058,Oratnek,-33.89003107838517,151.20440981595934,Café
Kensington,-33.9117191,151.2195058,Bourke Street Bakery,-33.88949064363281,151.2149628453617,Bakery
Kensington,-33.9117191,151.2195058,Hungry Chefs,-33.9011805,151.20972189999998,Café
Kensington,-33.9117191,151.2195058,McDonald’s,-33.905933,151.203319,Fast Food Restaurant
Kensington,-33.9117191,151.2195058,McDonald's,-33.90169621927661,151.20151821545278,Fast Food Restaurant
Kensington,-33.9117191,151.2195058,Sushigoi,-33.92058978051344,151.25530461966497,Sushi Restaurant
Kensington,-33.9117191,151.2195058,Plus Two,-33.900661,151.212414,Coffee Shop
Kensington,-33.9117191,151.2195058,Gelato Messina,-33.91821,151.2031,Ice Cream Shop
Kentlyn,-34.0591667,150.86972219999998,Holly's (:,-34.036036,150.849697,Burger Joint
Kentlyn,-34.0591667,150.86972219999998,Tiers Of Joy,-34.045811,150.843989,Cupcake Shop
Kentlyn,-34.0591667,150.86972219999998,Theos Pizza and kebabs,-34.065526,150.843694,Pizza Place
Kentlyn,-34.0591667,150.86972219999998,Bitches House,-34.068981,150.843757,Cafeteria
Kentlyn,-34.0591667,150.86972219999998,Red Rooster,-34.034399,150.852484,Fast Food Restaurant
Killara,-33.7660606,151.1601121,Gelatiamo,-33.77449364917616,151.16808889340115,Ice Cream Shop
Killara,-33.7660606,151.1601121,Café Hummingbird,-33.77538,151.16855,Café
Killara,-33.7660606,151.1601121,Missing Spoon,-33.756308,151.153788,Korean Restaurant
Killara,-33.7660606,151.1601121,Becca's Cakes,-33.756342,151.153123,Bakery
Killara,-33.7660606,151.1601121,Season Thai,-33.75585,151.15255,Thai Restaurant
Killara,-33.7660606,151.1601121,Marcianos,-33.77616,151.16837,Pizza Place
Killara,-33.7660606,151.1601121,Bavarian Bakehouse,-33.764944,151.138165,Bakery
Killara,-33.7660606,151.1601121,Sous Le Soleil,-33.776502,151.181316,French Restaurant
Killara,-33.7660606,151.1601121,Chalkboard Cafe Gordon,-33.756354,151.153609,Coffee Shop
Killara,-33.7660606,151.1601121,Gordon Thai,-33.75549906844418,151.1526497990267,Thai Restaurant
Killara,-33.7660606,151.1601121,Sushi Village,-33.755072,151.152497,Sushi Restaurant
Killara,-33.7660606,151.1601121,Royal Terrace,-33.751584,151.147382,Asian Restaurant
Killara,-33.7660606,151.1601121,The Sawmill,-33.764951,151.138233,Italian Restaurant
Killara,-33.7660606,151.1601121,Deli In The Park,-33.767237378116654,151.18750896803658,Café
Killara,-33.7660606,151.1601121,Curry Monitor,-33.75626,151.15336,Indian Restaurant
Killara,-33.7660606,151.1601121,McDonald's,-33.75533105830945,151.15278990439734,Fast Food Restaurant
Killara,-33.7660606,151.1601121,KFC,-33.77639123928224,151.16872456372633,Fast Food Restaurant
Killara,-33.7660606,151.1601121,Bakerie,-33.75493,151.15278,Bakery
Killara,-33.7660606,151.1601121,Goodfields,-33.774801,151.169316,Café
Killara,-33.7660606,151.1601121,Pure Brew Co.,-33.756132463812385,151.1539399014224,Coffee Shop
Killarney Heights,-33.7724836,151.221976,tilt,-33.762267,151.215799,Café
Killarney Heights,-33.7724836,151.221976,Staple Bread & Necessities,-33.791515,151.243508,Bakery
Killarney Heights,-33.7724836,151.221976,The Preview,-33.76008,151.20357,Café
Killarney Heights,-33.7724836,151.221976,BP,-33.77805569,151.19471136,Gas Station
Killarney Heights,-33.7724836,151.221976,Ray's Place,-33.79161,151.19905,Café
Killarney Heights,-33.7724836,151.221976,McDonald's,-33.749902620337664,151.224431442015,Fast Food Restaurant
Killarney Heights,-33.7724836,151.221976,The Old Civic,-33.74999131779944,151.22450915349458,Café
Killarney Heights,-33.7724836,151.221976,Delhi Darbar,-33.76555059751645,151.2501510687808,Indian Restaurant
Killarney Heights,-33.7724836,151.221976,Chargrill Charlie's,-33.7505,151.22406,Fried Chicken Joint
Killarney Heights,-33.7724836,151.221976,Lucky's and Peps,-33.761969220098415,151.2166844908689,Pizza Place
